country,iso,EPI_score,EPI_rank,BHI_mean,BHI_latest,BHI_trend,CDA_mean,CDA_latest,CDA_trend,CDO_mean,CDO_latest,CDO_trend,GDP_mean,GDP_latest,GDP_trend,GPC_mean,GPC_latest,GPC_trend,PMD_mean,PMD_latest,PMD_trend,POP_mean,POP_latest,POP_trend,TCL_mean,TCL_latest,TCL_trend,UWD_mean,UWD_latest,UWD_trend
Taiwan,TWN,46.02,63,0.6874885190231798,0.682051666153891,-0.0007463674612857285,0.012672441619303011,-0.0029981842711761,-0.0022993128187246727,12.522106712049894,12.495482504264125,0.0015876604335680333,27.797187423327415,28.08238990008597,0.032683672865951446,10.842020552416145,11.179083343690412,0.0362294297411265,903.6184190877104,620.97938347083,-36.64029981461187,16.955186866842542,16.903320565320886,-0.0035464623242653192,0.0008810507586719051,0.000668550696237,-1.1957951961662533e-05,3.168102810982417,3.407904063649146,0.030789713311548776
Tajikistan,TJK,26.75,165,0.7078043853037845,0.708700966553512,-3.6053445079130895e-05,0.07161817495947473,0.0967959973288028,0.009531310674187356,8.448126667174055,9.236523101751287,0.09602626381755258,23.93444798971266,24.561998511229866,0.06705256470401885,7.985125148482669,8.405887066239437,0.04377700669397416,1231.9068161092864,1711.67630980305,42.0258041238714,15.94967337735596,16.156335113611988,0.02326043165874972,0.00022155983048042932,4.9211227377085e-05,-3.308728347915163e-05,5.969770882614916,5.3031991383583446,-0.08361031032597174
Tanzania,TZA,38.89,103,0.7223148065492273,0.719126072815558,-0.000570406792083236,0.09295077011181074,0.0657904172536343,-0.0020185353688619316,9.267501166213902,9.918898612061481,0.0796343610006284,25.706460189501605,26.1776723787298,0.05696907570867469,7.963988415593408,8.163477834318703,0.027055256255144006,439.7491363508238,399.85496486594,-3.1176257433028813,17.742823611438055,18.014479469940564,0.02990417767479182,0.005388132541677879,0.0066934950107788,0.00019214713857053497,7.430450716220008,6.761602945186244,-0.06838666523978215
Thailand,THA,43.74,74,0.6265553279454827,0.62374581580606,-0.0005119704141124991,0.02466216055197945,-0.0050048035066638,-0.0018720066768302599,12.452141236053954,12.48648340027715,0.01501830921347275,27.865963616718396,28.049388533582256,0.02630664874158621,9.806304771544497,9.96140045536035,0.02156695614723395,1302.8095703609233,1189.56078668085,-26.87574337529796,18.05971438142369,18.088035279888114,0.00473847957109672,0.005774703705368963,0.0062586805539053,0.00019337313362512534,5.605067576651712,5.4335080572680985,-0.023317221764499765
Timor-Leste,TLS,41.53,81,0.689161798902909,0.684288279171299,-0.0006342589673002727,0.06116978591454829,0.0043628572132157,-0.002022507836564952,6.206581725168133,6.45789478747246,0.05315648932665501,22.343272689144904,22.51426680631329,0.05215947257738711,8.370663971475386,8.373802627682224,0.031250260150334566,412.7356514472489,390.47722448536,-3.4574332630713673,13.97284598417941,14.140695763603773,0.020901920176993122,0.002017240243900921,0.0019228229808755,-2.4830441750266027e-05,5.906668962626426,5.51589386907462,-0.048122687390046714
Togo,TGO,31.3,144,0.6490982849073598,0.645619827798274,-0.0006907845538526928,0.029189163256207292,0.063146671450159,-0.0007963303272647854,7.638508770453116,7.890587480402289,0.024846374712514295,23.560878648325925,23.998335696091154,0.0475292499670672,7.739297192776649,7.952696276984325,0.021767096856191916,821.9393133630216,921.09744666331,8.822085910329605,15.82202028396286,16.04599130098165,0.025752670347721416,0.005876015372843263,0.0094025279172216,0.0003831917730966597,8.37790864564331,7.876933430280965,-0.05127751318178636
Tonga,TON,33.06,137,0.7238641753894914,0.720934781,-0.0003765655158201943,0.0181484781905433,0.0321763191158264,0.0009540414691875039,4.829820056200496,4.989532146291566,0.01683620663788,20.308950111754868,20.415871760414852,0.014269990669409423,8.735950196962884,8.858143838456089,0.015299669119382263,250.42801194635157,274.5745977129,1.8056908367056683,11.573170710511832,11.557879709971271,-0.0010321223995555992,0.0035016278291566,0.0035016278291566,9.261760726393226e-21,4.462593137153821,4.312097159938601,-0.017891065225137046
Tunisia,TUN,41.05,85,0.6666570789585381,0.665160292847399,-0.00018532362617489269,0.024693298710669113,0.0012167187764589,-0.0016313134421975226,10.250558982057306,10.365295915558526,0.01771018693117582,25.653887387587407,25.762470337377383,0.017554300696862108,9.419051713165922,9.445567542673885,0.007356792454304029,1700.9998236230053,1554.71043562037,-29.68638318801708,16.234917066961135,16.31698191891264,0.01019688876127768,0.007029766302733705,0.0090258804176539,0.0005632878725911747,5.145047482109714,4.887362617758193,-0.034180611731333584
Turkmenistan,TKM,34.64,123,0.6945864140559856,0.697703596,7.501619892507884e-05,0.036316237299448925,0.0566647715107704,-0.0022215316610283906,11.064834985061182,11.46606203668833,0.030543471335941614,24.958089398970476,25.602850665034467,0.08187601825862632,9.336244922460983,9.7907333363215,0.06036884800898412,4029.4184690053294,3573.16029810391,-38.59046325381829,15.62193815956064,15.812173433898273,0.021501358360928313,0.0017103458632902384,0.0,-0.00032320637601744237,4.54222826788655,3.8449062339345184,-0.0986885941893905
Uganda,UGA,34.69,122,0.6876824043473926,0.683300882,-0.000785107456085191,0.07944696465724185,0.0454237544703788,-0.0026637652786780795,8.315774835064815,8.738232348563578,0.060567192723034596,25.195899232263013,25.634473255865736,0.05297881682767249,7.777815090343762,7.9345334382023385,0.021925107524458157,497.26182299039635,488.46310115478,-0.6643529058388143,17.418506698510434,17.700298061397554,0.031044116262305008,0.006325182054364216,0.0082206397990815,0.00044944481391202335,7.344930034569472,6.73787258838882,-0.06273655018091799
Ukraine,UKR,51.12,40,0.5718701069149622,0.570639928413322,-0.00015597277602092408,-0.0017671170435711527,-0.0069966118146138,-0.0005283249265904627,12.427705556735669,11.844574449388608,-0.041954861597895556,27.327369891178467,27.05339615195125,-0.016454699085508524,9.69938182294855,9.607422127349091,-0.00890362921552658,2050.6799091378234,1293.09063589683,-95.06559537323747,17.628049659030104,17.44604128126849,-0.007550508332546861,0.005076678379459563,0.0054998095170108,0.00015714352971747507,2.7358235918768004,2.5470289433590962,-0.030405306486423495
United Arab Emirates,ARE,50.16,42,0.687944452970271,0.685036153681784,-0.0003039856403757585,0.045530231321107034,-0.0050744665269471,-0.004340886186743835,12.139054607273609,12.25688984688018,0.02859071527713754,27.08851720400265,27.325008260688644,0.02759762317429764,11.22929348959813,11.159685404850855,-0.013117780981422477,2590.712551047406,2146.71909864785,-70.76907768454232,15.859237183347961,16.16533718805217,0.04071556447559143,0.0035016278291566,0.0035016278291566,9.261760726393226e-21,3.5048046937739583,3.382005452371063,-0.02063064381429081
United Kingdom,GBR,71.51,3,0.6476748235083042,0.6469277130698,-0.00011344785814391113,-0.02396296391159201,-0.0395517239040132,-0.002648616190329872,12.975156183403444,12.637412501940657,-0.036301330923463514,28.78702518986903,28.912559775591998,0.012343104517607884,10.805802008242612,10.869789763702022,0.00565726017128659,503.4970627258905,330.01305146688,-25.935881253485253,17.981243498021446,18.042789051032816,0.006685730859217338,0.006732202536768863,0.0071987438900522,0.00014691381902426332,1.3388871896748682,0.8708985244807748,-0.03183882458066981
Uruguay,URY,36.91,114,0.6611538230227572,0.662474272247291,-0.0004350775397680676,0.013361147220939652,0.0182440122979004,-0.002450665986973477,8.848252689182425,8.939573096856796,0.003116060134529434,25.20403573118906,25.37942631134703,0.02759689111616772,10.179404216312735,10.343684264964427,0.025467784493035665,620.780554082542,574.53965952633,-7.981892840531709,15.024670235733009,15.03577453753085,0.0021280755577020413,0.011648875697646822,0.0095805439223971,5.807571319340726e-05,3.4725514683348795,2.9155630595221127,-0.06929809644523391
Uzbekistan,UZB,34.79,121,0.6914115081405328,0.692532459371927,-6.449732071965197e-05,-0.00551214861613869,0.0171158014210413,-3.7248139577496255e-05,11.646589769234259,11.71890673079254,-0.003626470736387959,26.05872306934276,26.600433042270552,0.06437293501823019,8.82968916684867,9.211208545266468,0.04764213486509143,3406.4998791184175,3513.15670507848,13.331227796869342,17.229185576115906,17.38932444326196,0.016723443923723946,0.00037129999852207526,6.08982937812158e-05,-4.680640473689638e-05,3.3729157810404002,3.072449790676665,-0.042499257123990886
Vanuatu,VUT,34.1,127,0.8355478141275645,0.8323893235636,-0.0003155770250008782,0.04314631140750357,0.0437255331496351,0.0030763289286290197,4.888105653595387,5.244168639950039,0.055994815524817776,20.578105173664277,20.752843663411653,0.023267714276818268,8.108852074921275,8.075801101180241,0.00021317818090140772,243.28922863966574,289.97117845021,6.550154166464777,12.46955804335149,12.677356704675555,0.023054387034225063,0.0006830037971525526,0.0008690249761887,5.870339690016858e-05,6.504226114593849,6.230556217969937,-0.02311787147565553
Viet Nam,VNM,23.82,173,0.6522366837306022,0.647904604715002,-0.0007231056315358321,0.08987891139670272,0.0770534909079097,-0.0004441437580646485,12.13555862766271,12.758231510296387,0.08010247744870137,27.41883171748307,27.9380382328391,0.05964833621411508,9.089139341728922,9.513915576484674,0.047721725879197055,1002.4156060503952,1282.50079658727,26.829829560622777,18.329809176914114,18.424196486480543,0.01192112195334928,0.009963007525238632,0.0110929620430897,0.000646249044436571,4.680530348773512,4.440430689978274,-0.0230318068141648
Zambia,ZMB,37.17,113,0.7758434549177233,0.769770456,-0.0006859687739182914,0.08127901064186177,0.0963291233753332,0.006561221694205947,8.520611940515813,9.378539906629479,0.10278515660563305,24.680868717599967,25.0556971812224,0.04859664306377435,8.106980135531067,8.209168047236368,0.016897424076518775,592.3218732935211,727.24921524824,14.199814620661716,16.574192048933632,16.84680136630555,0.03169381871205382,0.00434842859645402,0.0071269389524435,0.00029594234933957744,7.669915970447573,7.02084194353899,-0.0780566158966086
Zimbabwe,ZWE,46.08,59,0.7044421820668582,0.702741710984378,-0.0001434031887950122,0.0047457173148338465,0.0029365921552515,0.0003660080262347771,9.247759745403684,9.506310104706813,0.010617081266328238,24.87890385328018,25.16905076137301,0.03799886215115191,8.4097828478564,8.560065434347392,0.023047125666485722,434.3158099225889,362.72250560996,-6.498145041490802,16.46934726295329,16.60917701332481,0.014946227207421075,0.007727880268108161,0.0057542288052832,3.676311638413066e-05,7.402281916192429,7.144766994688401,-0.04635840610577759
