country,iso,BHI_mean,CDA_mean,CDO_mean,GDP_mean,GPC_mean,PMD_mean,POP_mean,TCL_mean,UWD_mean,cluster,distance_from_india
Nepal,NPL,0.6749789081647047,0.08830592433096103,8.884870055776535,25.32596126278413,8.183724524318114,1155.9686509042435,17.142521976609213,0.0004808230531871579,6.436343330754059,1,4.447168988670796
Netherlands,NLD,0.6132532700226188,-0.009203508969547037,11.975426444409932,27.711568479793744,11.066368492777206,522.3212688630621,16.64521569681653,0.0023992862983454525,0.6672049182140343,2,5.233409531546299
New Zealand,NZL,0.7326117479873367,0.003264335639130259,10.468043617124943,26.043074098956296,10.70001887739852,226.42115281462318,15.343078028141313,0.005812425475307731,2.413527758822689,2,5.986234719912454
Nicaragua,NIC,0.7814030562435674,0.018101176908054878,8.481961420854862,24.384046747784957,8.767962339837833,588.8196603147853,15.616241154364685,0.010628829998095732,5.406658361968185,1,6.298126747626374
Niger,NER,0.6889563919798716,0.07109564458888058,7.4042611238806835,24.040254665683268,7.274834729071625,1346.4370955202737,16.766116725429363,0.0035016278291566,8.50323163036877,1,5.251381284676195
Nigeria,NGA,0.6266047845074022,0.01465992453437479,11.61570080862527,28.002653023761894,8.971528279111837,1953.3206409861334,19.031252237729934,0.005656336530352274,8.033215633411691,0,2.4847500271556444
North Macedonia,MKD,0.6534353924228272,-0.010727575054575516,8.94388408884596,24.283094014030528,9.817828796056276,1988.2110882190966,14.46532091979168,0.002691590903285079,3.488276249743778,2,5.7875197088283405
Norway,NOR,0.7547371902521876,8.728480432578431e-05,10.682104087392464,26.80507316421659,11.36295417315275,194.5958638044105,15.442130809765043,0.003545569443313626,1.3297689763465228,2,6.372444016111601
Oman,OMN,0.7032029310990191,0.061546625744229144,10.99242655936095,25.73416328306194,10.628459706865577,2861.941619510336,15.105728148792108,0.0035016278291566,3.8302471327121377,0,5.132247166495468
Pakistan,PAK,0.5724823708744766,0.03594713493710864,12.031376956669616,27.620163199279443,8.449467494950524,2087.7371596642856,19.170910894730344,0.000652828334422557,7.391472143535929,0,1.9340277888803756
Palau,PLW,0.7853349614792782,0.002223995220358626,5.378614280590661,19.607413491875413,9.798161782880065,616.7024833602162,9.809362393883456,0.0007446042414746789,6.135262569759997,3,9.44622961604381
